PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
2015-10-02T04:38:05.000Z,"(VIDEO) Irwin Gotlieb on comScore + Rentrak Merger: ""It's Time for an Alternative Approach"" http://dlvr.it/CKYRPW 
@MiggyStPierre",,,
2015-10-02T04:36:32.000Z,"(VIDEO) Irwin Gotlieb on comScore + Rentrak Merger: ""It's Time for an Alternative Approach"" http://lin.io/Dd9p #money #dogecoin #bitc…",,,
2015-10-02T03:15:07.000Z,What does the comScore/Rentrak merger mean? http://bit.ly/1OH6nDo,,1,1
2015-10-02T03:01:06.000Z,ComScore and Rentrak announce merger | News | Research https://lnkd.in/bknfq6Y,,,
2015-10-02T03:00:54.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/SU34H 
@Kantar
 @Nielsen",,,
2015-10-02T03:00:53.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/SU34Q 
@Kantar
 @Nielsen",,,
2015-10-02T03:00:53.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/SU34M 
@Kantar
 @Nielsen",,,
2015-10-02T02:45:19.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU29Z SL7rv",,,
2015-10-02T02:45:19.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU2a0 SL7rv",,,
2015-10-02T02:45:18.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU29X SL7rv",,,
2015-10-02T01:05:06.000Z,A merger between comScore and Rentrak makes the news http://ow.ly/SUL6O,,,
2015-10-02T01:04:32.000Z,Why Nielsen Has Nothing to Fear From Rentrak-comScore Merger http://thestreet.com/story/13306499/1/why-nielsen-has-nothing-to-fear-from-rentrak-comscore-merger.html…,,,
2015-10-02T01:00:55.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/SU32r 
@Kantar
 @Nielsen",,,
2015-10-02T01:00:55.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/SU32v 
@Kantar
 @Nielsen",,,
2015-10-02T01:00:55.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/SU32p 
@Kantar
 @Nielsen",,,
2015-10-02T00:45:21.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU20s SL7rv",,,
2015-10-02T00:45:21.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU20w SL7rv",,,1
2015-10-02T00:45:21.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU20n SL7rv",,,
2015-10-01T23:00:56.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/STQDX 
@Kantar
 @Nielsen",,1,
2015-10-01T23:00:56.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/STQDX 
@Kantar
 @Nielsen",,,
2015-10-01T22:45:23.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1R1 SL7rv",,,
2015-10-01T22:45:23.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1QU SL7rv",,,
2015-10-01T22:45:23.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1QV SL7rv",,,
2015-10-01T21:15:59.000Z,"ComScore to acquire Rentrak. Merger aims to address measurement concerns over digital viewing http://on.wsj.com/1O6jmhK via 
@WSJ",,,
2015-10-01T20:45:30.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1Og SL7rv",,,
2015-10-01T20:45:30.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1Ok SL7rv",,,
2015-10-01T20:45:30.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1Oh SL7rv",,,
2015-10-01T20:30:10.000Z,ComScore's CEO comments on the merger with Rentrak:  http://bit.ly/1OH6nDo,,,
2015-10-01T20:23:17.000Z,"Replying to 
@Beet_TVRT 
@Beet_TV
 Irwin Gotlieb on 
@comScore
 @Rentrak
 Merger: “Time for an Alternative Approach”   http://beet.tv/2015/10/rentrak-2.html#.Vg08zKK1XNs.twitter… 
@GroupMWorldwide
 @WPP",,4,3
2015-10-01T19:00:42.000Z,"Merger agreement between 
@comScore
 & 
@Rentrak
 should consider 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/STQDX 
@Kantar
 @Nielsen",,,
2015-10-01T18:45:17.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1Mj SL7rv",,,
2015-10-01T18:45:17.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1Mi SL7rv",,,
2015-10-01T18:45:17.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/SU1Ml SL7rv",,,
2015-10-01T18:17:01.000Z,ComScore/Rentrak Merger Ushers in a Rising Tide for Audience Measurement http://buff.ly/1RgDhZL,,,
2015-10-01T16:55:08.000Z,"Merger between 
@comScore
 & 
@Rentrak
 needs to take into account 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/STR2u 
@Kantar
 @Nielsen",,,
2015-10-01T16:55:08.000Z,"Merger between 
@comScore
 & 
@Rentrak
 needs to take into account 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/STR2s 
@Kantar
 @Nielsen",,,
2015-10-01T16:55:07.000Z,"Merger between 
@comScore
 & 
@Rentrak
 needs to take into account 2 other #MRx behemoths. 10.1.15 RBDR http://ow.ly/STR2n 
@Kantar
 @Nielsen",,,
2015-10-01T16:50:09.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/STQDX",,,
2015-10-01T16:50:08.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/STQIN",,,
2015-10-01T16:50:08.000Z,"Beyond obvious of 
@comScore
-
@Rentrak
 merger. 
@Twitter
 revised social service on way? 10.1.15 RBDR http://ow.ly/STQIO",,,
2015-10-01T16:39:25.000Z,Behind comScore-Rentrak merger. Twitter NP in works? (RBDR 10.1.2015) http://rflonline.com/2015/10/01/behind-comscore-rentrak-merger-twitter-np-in-works-rbdr-10-1-2015/…,,,
2015-10-01T16:36:08.000Z,"ComScore’s CEO On What The Rentrak Merger Means http://adexchanger.com/ad-exchange-news/comscores-ceo-on-what-the-rentrak-merger-means/… 
@AdExchanger",,,
2015-10-01T16:35:32.000Z,"Behind comScore-Rentrak merger. Twitter NP in works? (RBDR 10.1.2015): http://youtu.be/0Gu2Y-Fuhtc?a via 
@YouTube",,,
2015-10-01T16:30:49.000Z,Why Nielsen Has Nothing to Fear From Rentrak-comScore Merger http://fb.me/1XqXTpxNq,,,
2015-10-01T15:48:09.000Z,"Why Nielsen Has Nothing to Fear From Rentrak-comScore Merger http://thestreet.com/story/13306499/1/why-nielsen-has-nothing-to-fear-from-rentrak-comscore-merger.html… via 
@TheStreet",,,
2015-10-01T15:47:02.000Z,"ComScore’s CEO On What The Rentrak Merger Means http://adexchanger.com/ad-exchange-news/comscores-ceo-on-what-the-rentrak-merger-means/… 
@AdExchangerComScore’s CEO On What The Rentrak Merger Means
What the comScore-Rentrak merger holds for advertisers And agencies.
adexchanger.com",,,
2015-10-01T15:17:56.000Z,#comScore and #Rentrak merger shows the measurement #market will only get bigger #agencylife  http://buff.ly/1j39o3W,,,
2015-10-01T15:01:46.000Z,ComScore’s CEO On What The Rentrak Merger Means http://concurrentmedia.com/2015/10/01/comscores-ceo-on-what-the-rentrak-merger-means/…,,,
2015-10-01T14:20:42.000Z,Irwin Gotlieb on comScore + Rentrak Merger: “It’s Time for an Alternative Approach” http://bit.ly/1YR3Olt,,,
2015-10-01T14:14:18.000Z,ComScore/Rentrak Merger Ushers in a Rising Tide for Audience Measurement #video #analytics http://bit.ly/1FIVopO,,,
2015-10-01T14:12:53.000Z,Irwin Gotlieb on comScore + Rentrak Merger: “It’s Time for an Alternative Approach”: The acquisition of Rentra... http://bit.ly/1iObqUR,,,
2015-10-01T14:04:27.000Z,Irwin Gotlieb on comScore Rentrak Merger: “It’s Time for an Alternative Approach” http://ift.tt/1LSPP9v,,,
2015-10-01T14:03:47.000Z,"Beet Video: Irwin Gotlieb on 
@comScore
 @Rentrak
 Merger: “Time for an Alternative Approach”   http://beet.tv/2015/10/rentrak-2.html#.Vg08zKK1XNs.twitter… 
@GroupMWorldwide
 @WPPIrwin Gotlieb on comScore + Rentrak Merger: “It’s Time for an...
The acquisition of Rentrak by comScore represents ""an alternative"" approach to Nielsen, says Irwin Gotlieb, Chairman of GroupM, the media buying unit of WPP, in this i...
beet.tv",1,4,
2015-10-01T14:01:18.000Z,Irwin Gotlieb on comScore Rentrak Merger: “It’s Time for an Alternative Approach”: The acquisition of Rentrak ... http://ln.is/www.beet.tv/2015/10/UN5az…,,,
2015-10-01T13:49:18.000Z,"ComScore’s CEO On What The Rentrak Merger Means http://adexchanger.com/ad-exchange-news/comscores-ceo-on-what-the-rentrak-merger-means/… 
@AdExchanger",,,
2015-10-01T13:35:31.000Z,"CEO of comScore On What The Rentrak Merger Means http://ow.ly/ST1Ts via adexchanger

— Digital Content Next (DCNorg) October 1, 2015",,,
2015-10-01T13:25:06.000Z,"CEO of 
@comScore
 On What The Rentrak Merger Means http://ow.ly/ST1Ts via 
@adexchanger",,,
2015-10-01T13:08:51.000Z,The Comscore/Rentrak merger gives buyers much needed data and Nielsen much needed competition. https://lnkd.in/e5gacTm,,,
2015-10-01T12:31:52.000Z,ComScore’s CEO On What The Rentrak Merger Means https://lnkd.in/eKVfPkj,,,
2015-10-01T11:23:56.000Z,"So is ComScore 'buying' RenTrak 'acquiring' them or is it a merger? Does is matter?
http://goo.gl/u50G7l",,,
2015-10-01T11:01:03.000Z,ComScore’s CEO On What The Rentrak Merger Means #advertising #marketing http://goo.gl/6Ksdhz,,,
2015-10-01T10:33:59.000Z,researchlive: ComScore and Rentrak announce merger http://bit.ly/1hduB9N #marketresearch #mrx,,,
2015-10-01T10:25:47.000Z,researchlive: ComScore and Rentrak announce merger http://bit.ly/1hduB9N #marketresearch #mrx,,,
2015-10-01T10:24:52.000Z,ComScore and Rentrak announce merger http://bit.ly/1hduB9N #marketresearch #mrx,,,
2015-10-01T09:50:19.000Z,ComScore and Rentrak announce merger http://ift.tt/1JFsemS #mrx,,,
2015-10-01T08:30:41.000Z,ComScore’s CEO On What The Rentrak Merger Means http://adexchanger.com/ad-exchange-news/comscores-ceo-on-what-the-rentrak-merger-means/…,,,
2015-10-01T06:19:16.000Z,"Metrics merger sees comScore acquire Rentrak http://nyv.me/l/9k4e - via 
@MarketingEds
 @comScore
 @Rentrak",,,1
2015-10-01T04:01:17.000Z,"""ComScore and Rentrak Strike Merger Deal"" http://ift.tt/1YN0ibX",,,
2015-10-01T03:14:00.000Z,"""ComScore’s CEO On What The Rentrak Merger Means""  http://buff.ly/1Wzywxp #advertising #digitalmedia",,,
2015-10-01T01:05:33.000Z,ComScore’s CEO On What The Rentrak Merger Means http://ift.tt/1OH72Vj,,,
2015-10-01T01:00:28.000Z,RENTRAK MERGER INVESTIGATION ALERT – Andrews & Springer LLC is Seeking More Cash for Shareholders ... http://stockguru.com/2015/09/30/rentrak-merger-investigation-alert-andrews-springer-llc-is-seeking-more-cash-for-shareholders-of-rentrak-corporation/…,,,
2015-10-01T00:58:06.000Z,Get the scoop on comScore and Rentrak's newly announced merger: http://mklnd.com/1FF2iwE #digitalmarketing #marketing,,,1
2015-10-01T00:46:58.000Z,"Get the scoop on 
@comScore
 and 
@Rentrak
's newly announced merger: http://mklnd.com/1FF2iwE",,,
2015-10-01T00:44:07.000Z,"Get the scoop on 
@comScore
 and 
@Rentrak
's newly announced merger: http://mklnd.com/1FF2iwE",,1,2
2015-09-30T23:35:11.000Z,ComScore’s CEO On What The Rentrak Merger Means  http://adexchanger.com/ad-exchange-news/comscores-ceo-on-what-the-rentrak-merger-means/…,,,
2015-09-30T23:26:00.000Z,Huff Supports Rentrak / comScore Merger - http://military-technologies.net/2015/10/01/huff-supports-rentrak-comscore-merger/…,,,
2015-09-30T23:19:49.000Z,RENTRAK MERGER INVESTIGATION ALERT – Andrews & Springer LLC is Seeking More Cash for Shareholders of… http://onlinestockpro.com/2015/09/30/rentrak-merger-investigation-alert-andrews-springer-llc-is-seeking-more-cash-for-shareholders-of-rentrak-corporation/…,,,
2015-09-30T22:46:12.000Z,WPP's CEO welcomes ComScore-Rentrak merger #advertising http://ift.tt/1N2jsGX,,,
2015-09-30T22:41:05.000Z,RENTRAK MERGER INVESTIGATION ALERT – Andrews & Springer LLC is Seeking More Cash for Shareholders of… http://stockguru.com/2015/09/30/rentrak-merger-investigation-alert-andrews-springer-llc-is-seeking-more-cash-for-shareholders-of-rentrak-corporation/…,,,
2015-09-30T22:27:05.000Z,ComScore’s CEO On What The Rentrak Merger Means http://bit.ly/1OHeAY5,,,
2015-09-30T22:16:59.000Z,"My quick thoughts on today's 
@comScore
 + 
@Rentrak
 merger published on 
@TVREV
 ! #tv #video #bigdataQuote Tweet
TV[R]EV
@TVREV
 · Sep 30, 2015
Cuffing season is here & audience analytics companies are getting cozy! http://bit.ly/1Wz0s4K",,,3
2015-09-30T22:10:29.000Z,"monetizemore : New post: ""ComScore’s CEO On What The Rentrak Merger Means"" http://snip.ly/Ztco",,,
2015-09-30T22:09:26.000Z,"monetizemore : New post: ""ComScore’s CEO On What The Rentrak Merger Means"" http://snip.ly/Ztco #monetizemore",,,
2015-09-30T22:02:06.000Z,"monetizemore: New post: ""ComScore’s CEO On What The Rentrak Merger Means"" http://snip.ly/Ztco",,,
2015-09-30T21:58:38.000Z,"New post: ""ComScore’s CEO On What The Rentrak Merger Means"" http://snip.ly/Ztco",,,
2015-09-30T21:58:16.000Z,Exciting news for #digital #media #anyalytics as comScore and Rentrak announce merger agreement http://wsgr.to/1hbCAUC,,3,1
2015-09-30T21:57:01.000Z,"New post: ""ComScore’s CEO On What The Rentrak Merger Means"" http://snip.ly/Ztco",,,
2015-09-30T21:56:36.000Z,"New post: ""ComScore’s CEO On What The Rentrak Merger Means"" http://snip.ly/Ztco",,,
2015-09-30T21:43:14.000Z,ComScore’s CEO On What The Rentrak Merger Means http://ift.tt/1OH72Vj,,,
2015-09-30T21:40:26.000Z,ComScore’s CEO On What The Rentrak Merger Means http://ift.tt/1OH72Vj,,,
2015-09-30T21:40:03.000Z,"""ComScore’s CEO On What The Rentrak Merger Means"" #digital #feedly http://adexchanger.com/ad-exchange-news/comscores-ceo-on-what-the-rentrak-merger-means/…",,,
2015-09-30T21:31:34.000Z,ComScore’s CEO On What The Rentrak Merger Means http://dlvr.it/CJtRJC #adexchange #rtb,,,
2015-09-30T21:30:03.000Z,"AdExchanger Blog: ComScore’s CEO On What The Rentrak Merger Means: AdExchanger |
The merger of co... http://bit.ly/1KSKlX6 
@adexchanger",,,
2015-09-30T21:30:01.000Z,ComScore’s CEO On What The Rentrak Merger Means http://bit.ly/1KSKlX6,,,
2015-09-30T21:27:03.000Z,"Details on the 
@ComScore
/
@Rentrak
 merger, here: http://bit.ly/1Rg95hD",,,
2015-09-30T21:26:32.000Z,"ComScore’s CEO On What The Rentrak Merger Means http://bit.ly/1OH6nDo by 
@KellyLiyakasa",,1,2
2015-09-30T21:17:00.000Z,"Rentrak Corporation will be merged with comScore, Inc.,  #merger http://mna.im/?a=Lvl",,,
2015-09-30T21:15:30.000Z,"Perspective on the #Comcast + #Rentrak merger and what it means for #Nielsen: http://bit.ly/1Vrme84 
@brianwieser",,,
2015-09-30T20:04:30.000Z,WPP's CEO welcomes ComScore-Rentrak merger - MarketWatch http://goo.gl/fb/I3wPuz,,,
2015-09-30T20:00:07.000Z,"Measurement Firm 
@ComScore
 to Acquire 
@Rentrak
 http://buff.ly/1WxBany 
@WSJ
 Merger could unseat Nielsen as rating giants in disruptive world",,,
2015-09-30T19:53:29.000Z,(Many hoping for innovation in ratings space) --> ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T19:30:44.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND #advertising #marketing #business #media #lasvegas #nevada #NMC,,1,
2015-09-30T19:14:27.000Z,ComScore and Rentrak strike merger deal challenging longtime media measurement leader Nielsen http://nyti.ms/1VpN4ND,,,
2015-09-30T19:13:51.000Z,"Huff Supports Rentrak / comScore Merger – PR Newswire (press release) http://goo.gl/fb/KfU1xJ 
@my_classified",,,
2015-09-30T19:05:41.000Z,Huff Supports Rentrak / comScore Merger - http://satprnews.com/2015/09/30/huff-supports-rentrak-comscore-merger/…,,,
2015-09-30T19:05:12.000Z,WPP's CEO welcomes ComScore-Rentrak merger - MarketWatch http://goo.gl/fb/3BIJL9,,,
2015-09-30T18:47:03.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T18:44:22.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T18:31:32.000Z,"What the 
@Rentrak
 @Comscore
 merger means for Portland: More jobs? http://wweek.com/2015/09/29/portlands-resilient-rentrak-expects-more-portland-jobs-with-merger/…",,,
2015-09-30T18:08:51.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T18:05:02.000Z,WPP's CEO welcomes ComScore-Rentrak merger - MarketWatch http://goo.gl/fb/2A4DOa,,,
2015-09-30T17:44:07.000Z,#analytics Why Nielsen Has Nothing to Fear From Rentrak-comScore Merger: ... a flexible and trusted metric for... http://bit.ly/1jz7Oqv,,,
2015-09-30T17:14:19.000Z,Valuation comments after announcement of merger of comScore and Rentrak in All-Stock Deal: http://bloom.bg/1FBBRIa,,,
2015-09-30T17:10:25.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND Evidence of the dramatically altered TV paradigm - online & on-demand rule.,,,
2015-09-30T17:08:35.000Z,comScore Post on why the Merger with Rentrak to create a bigger Cross-Platform Measurement Company: http://bit.ly/1GhwxEP,,,
2015-09-30T16:58:02.000Z,"The meaning of the Rentrak/comScore merger? Chris Wilson, Rentrak Pres of National TV, gives the scoop at the 
@CynopsisMedia
 TV Conference.",,2,1
2015-09-30T16:52:50.000Z,comScore & Rentrak Seek Merger to Better Joust with Nielsen on Measurement Fronts -- http://bit.ly/1YN8Qj8,,,
2015-09-30T16:40:27.000Z,Daily News Queue: Rentrak becomes subsidiary of comScore following merger #MRX http://conta.cc/1LPlFEi,,,
2015-09-30T16:40:10.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T16:40:09.000Z,Will the mighty Nielsen empire fall? ComScore and Rentrak Strike Merger Deal #ABASAL http://nyti.ms/1VpN4ND,1,2,
2015-09-30T16:28:31.000Z,"Jane Clark commends 
@comScore
 & 
@Rentrak
 merger as it brings competition into cross-platform audience measurement - http://bit.ly/1LPjRer",,,
2015-09-30T16:26:37.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T16:15:31.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T15:13:41.000Z,#Why Nielsen Has Nothing to Fear From Rentrak-comScore Merger- https://news.google.com,,,
2015-09-30T15:11:33.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND #MnA,,,
2015-09-30T15:10:10.000Z,"@Rentrak
 & 
@comScore
 take the ADARA stage at 
@the_ARF
 #csuite mobilizes panel in midst of merger.  http://j.mp/1YOAR9R #AWXII #ARFatAW",,,
2015-09-30T14:59:31.000Z,"#ComScore and #Rentrak Strike #Merger Deal http://nyti.ms/1VpN4ND
Pressure on #Nielsen",,,
2015-09-30T14:55:13.000Z,"comScore (SCOR), Rentrak  (RENT) Enter Merger Agreement http://buff.ly/1O13agf",,,
2015-09-30T14:18:19.000Z,"Rentrak and comScore up 24% and 13%, respectively, on merger. But still -26% and flat, respectively, YTD. $RENT $SCOR http://on.wsj.com/1KL5oy3",,1,
2015-09-30T14:15:04.000Z,comScore and Rentrak announce merger | IP&TV News http://iptv-news.com/2015/09/comscore-and-rentrak-announce-merger/…,,,
2015-09-30T14:11:07.000Z,"#WPP common denominator in merger: 
@comScore
 & 
@Rentrak
 To Merge In Measurement Race Against $NLSN  http://bit.ly/1JCpWVi",,,
2015-09-30T14:09:07.000Z,Oppenheimer Remains Bullish on comScore $SCOR Following Announced Merger with Rentrak $RENT http://streetinsider.com/r/10932316,,,
2015-09-30T14:01:16.000Z,#telemarketing What The comScore-Rentrak Merger Means For Nielsen http://telemarketingbase.com/news/what-the-comscore-rentrak-merger-means-for-nielsen…,,,
2015-09-30T13:47:27.000Z,What The comScore-Rentrak Merger Means For Nielsen http://ift.tt/1GgVC2G,,,
2015-09-30T13:47:26.000Z,"Bob Peck: comScore-Rentrak Merger Has 'Strategic Merit,' Notes Combined Company 'Creates Stronger Competitor' http://ift.tt/1GgVC2A",,,
2015-09-30T13:45:40.000Z,"ComScore and Rentrak Strike Merger Deal http://ow.ly/SOPqt via 
@nytimes",,,
2015-09-30T13:37:17.000Z,What The comScore-Rentrak Merger Means For Nielsen http://dlvr.it/CJj8bV http://fb.me/suO0K2tG,,,
2015-09-30T13:34:03.000Z,More consolidation in media tech space. Stronger competition should be good. ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T13:25:04.000Z,"What the comScore-Rentrak merger means for 
@Nielsen
 $NLSN $RENT $SCOR http://benzinga.com/z/5876179",,,
2015-09-30T13:11:15.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T12:49:23.000Z,"Hear Rentrak’s Chris Wilson on the comScore merger plus execs from 
@Twitter
, CBS and Havas at #CynopsisTVConference. http://ht.ly/SxdXM",,,
2015-09-30T12:45:19.000Z,Rentrak's merger with comScore changes the TV measurement equation http://ht.ly/SQ13e,,,
2015-09-30T12:42:55.000Z,"@Rentrak
 merger with 
@comScore
 makes things interesting in the digital measurement space http://comscore.com/Insights/Blog/comScore-and-Rentrak-to-Merge…",,,
2015-09-30T12:31:41.000Z,"Interesting merger between 
@rentrak
 and 
@comscore
 shaping up to be a strong competitor to Nielsen.  http://wsj.com/articles/measurement-firm-comscore-to-acquire-rentrak-1443557042… #mrx",,,
2015-09-30T12:16:21.000Z,"New #MR merger today - 
@comScore
 and 
@Rentrak
 combining A 
@Nielsen
 challenger? Perhaps Combined company at $400+ mil
http://on.wsj.com/1KRqzLJ",,1,
2015-09-30T12:06:04.000Z,"On heels of merger deal w/ 
@comScore
 ,
@Rentrak
 inks data deal w/Turner Broadcasting- via 
@MultiNews
 @MikeFCable
 http://multichannel.com/news/networks/rentrak-turner-reach-data-agreement/394180…",,,
2015-09-30T12:00:22.000Z,".
@Rentrak
 & 
@comScore
 ink merger deal.

http://indiantelevision.com/mam/marketing/rentrak-comscore-ink-merger-deal-150930…

#Media #Marketing #Business #News",,,
2015-09-30T11:35:22.000Z,Needham & Company Downgrades Rentrak $RENT to Buy Amid comScore Merger http://streetinsider.com/r/10931165,,,
2015-09-30T09:33:52.000Z,comScore and Rentrak announce merger: comScore and Rentrak Corporation have entered into a definitive me... http://bit.ly/1KR7A3Z #IPTV,,,
2015-09-30T09:07:32.000Z,comScore and Rentrak Corporation today announced that the companies have entered into a definitive merger agreement. http://cmsc.re/SOAl9,,,
2015-09-30T08:58:22.000Z,comScore and Rentrak announce merger http://goo.gl/4VYX5G #comscore #rentrak,,,
2015-09-30T08:43:12.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJYGRj #NYT #Business,,,
2015-09-30T08:20:20.000Z,"ComScore Inc., the Internet researcher, agreed to buy Rentrak Corp. in an all-stock merger valued at more than... http://fb.me/3qbqlFqTf",,,
2015-09-30T07:20:02.000Z,ComScore Inc. will buy Rentrak Corp. in a stock-for-stock merger that will make Rentrak a wholly-owned subsidiary... http://fb.me/4b4vhsXh4,,,
2015-09-30T06:26:16.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger #advertising http://ift.tt/1RffkC5,,,
2015-09-30T06:22:04.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://dlvr.it/CJTdms,,,
2015-09-30T06:17:43.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T05:59:44.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger - Willamette Week: ZDNetPortland's Resilie... http://bit.ly/1VqOckg,,,
2015-09-30T05:38:34.000Z,Metrics merger sees comScore acquires Rentrak - Marketing Interactive http://bit.ly/1MFi7mt,,,
2015-09-30T05:28:11.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://dlvr.it/CJT2Kn,,,
2015-09-30T05:07:47.000Z,"COMSCORE: the agreed to buy Rentrak in an all-stock merger valued at more than $800m, combining the 2 media-monitoring companies, overnight",,,
2015-09-30T05:03:03.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger - Willamette Week http://dlvr.it/CJSXvj,,,
2015-09-30T03:58:02.000Z,ComScore and Rentrak Strike Merger Deal - New York Times http://dlvr.it/CJRYK0,,,
2015-09-30T03:18:48.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1MF8JPX,,,
2015-09-30T03:18:09.000Z,"@comScore
 merger w/ 
@Rentrak
 is most important media analytics combo since Adobe bought Omniture for more than 2x what SCOR paid for RENT",,,2
2015-09-30T03:04:38.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger: Portland's Resilient Rentrak Expe... http://bit.ly/1MF7MHm #merger,,,
2015-09-30T02:24:09.000Z,"ComScore and Rentrak take aim at Nielsen: Banketto actualités
Media measurement merger may give... http://bit.ly/1LNTw0g #bank #finance",,,
2015-09-30T02:07:41.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1KQ82PV,,,
2015-09-30T02:05:23.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
